ts,platform,ms_played,conn_country,ip_addr,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,spotify_track_uri,episode_name,episode_show_name,spotify_episode_uri,audiobook_title,audiobook_uri,audiobook_chapter_uri,audiobook_chapter_title,reason_start,reason_end,shuffle,skipped,offline,offline_timestamp,incognito_mode
2023-09-09T00:54:19Z,ios,284819,US,204.148.188.38,Promise to the End,LO Worship,Steady Light,spotify:track:28zWWGqnx50babdXULowGa,,,,,,,,trackdone,trackdone,True,False,False,1694220574.0,False
2023-09-09T00:54:21Z,ios,185,US,204.148.188.38,Way Maker - Live,Leeland,Better Word,spotify:track:40ozK0lCJ0EQzVGWsCNUhk,,,,,,,,fwdbtn,fwdbtn,True,True,False,1694220861.0,False
2023-09-09T00:54:21Z,ios,378,US,204.148.188.38,So Will I (100 Billion X),Hillsong UNITED,Wonder,spotify:track:1ed3wNCecRIp6SugyR0w2J,,,,,,,,trackdone,fwdbtn,True,True,False,1694220859.0,False
2023-09-09T00:54:26Z,ios,5479,US,204.148.188.38,Jesus You Alone,Highlands Worship,Jesus You Alone,spotify:track:4zYvDOveReSl6t86OfBMCU,,,,,,,,fwdbtn,fwdbtn,True,True,False,1694220861.0,False
2023-09-09T00:54:26Z,ios,139,US,204.148.188.38,Endless Alleluia,Cory Asbury,Reckless Love,spotify:track:0mqDhUDKwpnDvIFoQYR524,,,,,,,,fwdbtn,fwdbtn,True,True,False,1694220867.0,False
2023-09-09T00:58:39Z,ios,253640,US,204.148.188.38,The Father's House - Studio,Cory Asbury,The Father's House,spotify:track:5GDtkgG9T1BDknHHyDtghv,,,,,,,,fwdbtn,trackdone,True,False,False,1694220867.0,False
2023-09-09T01:02:53Z,ios,222813,US,204.148.188.38,This Is a Move,Brandon Lake,This Is a Move,spotify:track:7cRrS2PIyaXzmNDTFckXJ2,,,,,,,,trackdone,trackdone,True,False,False,1694221149.0,False
2023-09-09T01:05:37Z,ios,510,US,204.148.188.38,"God, Turn It Around",Jon Reddick,"God, Turn It Around",spotify:track:7o7YMusB6yqUQUtz7lDVrg,,,,,,,,fwdbtn,fwdbtn,True,True,False,1694221537.0,False
2023-09-09T01:05:37Z,ios,162777,US,204.148.188.38,Highlands (Song Of Ascent) - Live,Hillsong UNITED,People,spotify:track:78bUGqKRoXN8kJY1AeWhzt,,,,,,,,trackdone,fwdbtn,True,True,False,1694221373.0,False
2023-09-09T01:15:00Z,ios,432640,US,172.56.208.19,I Am Loved,Mack Brock,I Am Loved,spotify:track:3eWfz0o9bJZ3t9GCPjLtQD,,,,,,,,fwdbtn,trackdone,True,False,False,1694221537.0,False
2023-09-09T01:20:10Z,ios,239260,US,172.56.208.19,Yet Not I but Through Christ in Me,CityAlight,Yet Not I but Through Christ in Me,spotify:track:439tGS9rVbyTjj5SmneD56,,,,,,,,trackdone,unexpected-exit-while-paused,True,False,True,1694222100.0,False
2023-09-10T02:05:59Z,ios,9009,US,172.56.208.19,Like I'm Gonna Lose You (feat. John Legend),Meghan Trainor,Title,spotify:track:2YlZnw2ikdb837oKMKjBkW,,,,,,,,playbtn,endplay,True,True,False,1694311550.0,False
2023-09-10T02:06:43Z,ios,10472,US,172.56.208.19,What If I - Guitar Version,Meghan Trainor,Title,spotify:track:4etQ34ECXrF0ylaG4NoMYN,,,,,,,,fwdbtn,fwdbtn,True,True,False,1694311593.0,False
2023-09-10T02:07:25Z,ios,42120,US,172.56.208.19,Lay Me Down,Sam Smith,In The Lonely Hour,spotify:track:64GRDrL1efgXclrhVCeuA0,,,,,,,,fwdbtn,endplay,True,True,False,1694311604.0,False
2023-09-10T02:13:35Z,ios,370505,US,172.56.208.19,Not Even Once - Acoustic,Benjamin William Hastings,Benjamin William Hastings (And Then Some),spotify:track:2ZCHnyzFM7wd5c26AacLvm,,,,,,,,playbtn,trackdone,True,False,False,1694311647.0,False
2023-09-10T02:17:38Z,ios,242546,US,172.56.208.19,Boy On The Moon,Benjamin William Hastings,Benjamin William Hastings,spotify:track:0BQ3ZUJ2FpUr7tAi32kTIB,,,,,,,,trackdone,trackdone,True,False,False,1694312016.0,False
2023-09-10T02:24:56Z,ios,406991,US,172.56.208.19,Highlands (Song Of Ascent) - Live At Graybox Nashville,Benjamin William Hastings,Songs You Maybe Didn't Know I Wrote And Some You Maybe Did,spotify:track:37kna0EErw5nI765bIuz0V,,,,,,,,trackdone,trackdone,True,False,False,1694312289.0,False
2023-09-10T02:25:16Z,ios,417,US,172.56.208.19,Doubt - Cafe Session,Anna Golden,Peace: The Album,spotify:track:0AtF1r1LDiVTWiNt7ELyGI,,,,,,,,fwdbtn,fwdbtn,True,True,False,1694312717.0,False
2023-09-10T02:25:16Z,ios,18673,US,172.56.208.19,The Father's House - Live At Sound Emporium,Benjamin William Hastings,Songs You Maybe Didn't Know I Wrote And Some You Maybe Did,spotify:track:5TfP57EL9hC9wleBbpSN1T,,,,,,,,trackdone,fwdbtn,True,True,False,1694312697.0,False
2023-09-10T02:32:33Z,ios,437224,US,172.56.208.19,With You (Only Resurrection) - Live,Women Who Worship,Women Who Worship,spotify:track:0Ra9ehxtwcRaKkFt9ikT7c,,,,,,,,fwdbtn,trackdone,True,False,False,1694312717.0,False
2023-09-10T02:36:46Z,ios,222783,US,172.56.208.19,In Between Us (Psalm 73:25),Mason Harms,Roots in Your River,spotify:track:0hXWmOeyauVTC51n1KECA2,,,,,,,,trackdone,trackdone,True,False,False,1694313184.0,False
2023-09-10T02:41:43Z,ios,274812,US,172.56.208.23,Don't You Give Up On Me,Brandon Lake,HELP!,spotify:track:4uHZcb1cJjCNVSRlD4cZG4,,,,,,,,trackdone,logout,True,False,False,1694313407.0,False
2023-09-10T18:47:48Z,ios,177431,US,172.56.208.23,Lay Me Down,Sam Smith,In The Lonely Hour,spotify:track:64GRDrL1efgXclrhVCeuA0,,,,,,,,playbtn,trackdone,True,False,False,1694371491.0,False
2023-09-10T18:51:22Z,ios,185200,US,172.56.208.23,3am,Meghan Trainor,Title,spotify:track:0ctOamnBE7fk0A3xBAMxTh,,,,,,,,trackdone,trackdone,True,False,False,1694371697.0,False
2023-09-10T18:54:27Z,ios,184226,US,172.56.208.23,Dear Future Husband,Meghan Trainor,Title,spotify:track:3cU2wBxuV6nFiuf6PJZNlC,,,,,,,,trackdone,trackdone,True,False,False,1694371882.0,False
2023-09-10T18:58:19Z,ios,231813,US,172.56.208.23,Toothbrush,DNCE,DNCE,spotify:track:7ciLq0Cip0yxiz6KANrOUq,,,,,,,,trackdone,trackdone,True,False,False,1694372067.0,False
2023-09-10T20:41:05Z,ios,214026,US,172.56.208.41,Like I'm Gonna Lose You (feat. John Legend),Meghan Trainor,Title,spotify:track:2YlZnw2ikdb837oKMKjBkW,,,,,,,,trackdone,logout,True,False,False,1694372449.0,False
2023-09-11T04:55:33Z,ios,100170,US,172.56.208.41,This Is a Move,Brandon Lake,This Is a Move,spotify:track:7cRrS2PIyaXzmNDTFckXJ2,,,,,,,,playbtn,fwdbtn,True,True,False,1694408033.0,False
2023-09-11T04:58:00Z,ios,147945,US,172.56.208.41,Growing Pains Pt. 2,ELEVATION RHYTHM,Growing Pains,spotify:track:3JT72Odgjboph3SnXhDbzk,,,,,,,,fwdbtn,trackdone,True,False,False,1694408133.0,False
2023-09-11T05:03:33Z,ios,296400,US,172.56.208.41,You Satisfy (feat. Elyssa Smith),Upper Room Music,Center of Your Love,spotify:track:7suC4UpFBmXv0KRfYdW09F,,,,,,,,trackdone,trackdone,True,False,False,1694408311.0,False
2023-09-11T05:07:34Z,ios,218533,US,172.56.208.41,Not Even Once,Benjamin William Hastings,Benjamin William Hastings,spotify:track:6GaFgzEgrZrtCgw0G3lapJ,,,,,,,,trackdone,trackdone,True,False,False,1694408613.0,False
2023-09-11T05:13:57Z,ios,382573,US,172.56.208.41,Echoes (Till We See The Other Side) - Live,Hillsong UNITED,People,spotify:track:0oHYnQXUrFoIm0xraAmdNG,,,,,,,,trackdone,trackdone,True,False,False,1694408854.0,False
2023-09-11T05:19:00Z,ios,272426,US,172.56.208.41,Come Alive,Hillsong Worship,Awake,spotify:track:78pKjOa4gToyRxn3cVc7Sa,,,,,,,,trackdone,trackdone,True,False,False,1694409267.0,False
2023-09-11T05:25:41Z,ios,400200,US,172.56.209.188,Canvas And Clay - Live,Pat Barrett,Canvas And Clay,spotify:track:6StDOwqq1OmVlSKptJ6Fn0,,,,,,,,trackdone,trackdone,True,False,False,1694409540.0,False
2023-09-11T06:09:16Z,ios,284970,US,172.56.209.16,Glory and Majesty,Jon Reddick,"God, Turn It Around",spotify:track:5lvrYFNaUV2eib9Tas1gZK,,,,,,,,trackdone,trackdone,True,False,False,1694409971.0,False
2023-09-11T06:14:00Z,ios,283885,US,172.56.209.16,Open,LO Worship,Steady Light,spotify:track:0rsK51mo1xB9pNCPYFaPHA,,,,,,,,trackdone,trackdone,True,False,False,1694412556.0,False
2023-09-11T06:20:52Z,ios,372150,US,172.56.209.16,Jesus You Alone,Highlands Worship,Jesus You Alone,spotify:track:4zYvDOveReSl6t86OfBMCU,,,,,,,,trackdone,trackdone,True,False,False,1694412871.0,False
2023-09-11T06:26:55Z,ios,362746,US,172.56.209.16,You Deserve It All,Josh Baldwin,The War Is Over,spotify:track:2e5gy7g1ZNm1VgIds9PC0E,,,,,,,,trackdone,trackdone,True,False,False,1694413253.0,False
2023-09-11T06:31:38Z,ios,251240,US,172.56.209.16,Victory,Highlands Worship,Here I Surrender,spotify:track:3KzxbQXC4ByeJsyzaSXJQ4,,,,,,,,trackdone,trackdone,True,False,False,1694413647.0,False
2023-09-11T06:38:29Z,ios,409996,US,172.56.209.16,Make Room - Live,Community Music,Make Room,spotify:track:4CJAaPdYuz8pwexNaYAF3j,,,,,,,,trackdone,trackdone,True,False,False,1694413898.0,False
2023-09-11T06:43:05Z,ios,245811,US,172.56.209.16,Breakthrough - Live,The Belonging Co,Awe + Wonder,spotify:track:2nxt0xUJTZja4RFYPrWHzP,,,,,,,,trackdone,trackdone,True,False,False,1694414339.0,False
2023-09-11T06:48:02Z,ios,296400,US,172.56.209.16,You Satisfy (feat. Elyssa Smith),Upper Room Music,Center of Your Love,spotify:track:7suC4UpFBmXv0KRfYdW09F,,,,,,,,trackdone,trackdone,True,False,False,1694414586.0,False
2023-09-11T06:52:42Z,ios,279933,US,172.56.209.16,Seasons - Live,Hillsong Worship,There Is More,spotify:track:2rmmBhg4YB9wE6oSdYIcF1,,,,,,,,trackdone,trackdone,True,False,False,1694414882.0,False
2023-09-11T06:59:58Z,ios,382573,US,172.56.209.16,Echoes (Till We See The Other Side) - Live,Hillsong UNITED,People,spotify:track:0oHYnQXUrFoIm0xraAmdNG,,,,,,,,trackdone,trackdone,True,False,False,1694415193.0,False
2023-09-11T07:05:31Z,ios,332493,US,172.56.209.16,Come Alive - Live,Hillsong Worship,Awake,spotify:track:2TQZQLdhyKK6xBYUDN814Q,,,,,,,,trackdone,trackdone,True,False,False,1694415599.0,False
2023-09-11T07:11:45Z,ios,341519,US,172.56.209.90,Canvas And Clay - Live,Pat Barrett,Canvas And Clay,spotify:track:6StDOwqq1OmVlSKptJ6Fn0,,,,,,,,trackdone,logout,True,False,False,1694415962.0,False
2023-09-15T03:00:02Z,ios,92578,US,172.56.209.90,Yet Not I but Through Christ in Me,CityAlight,Yet Not I but Through Christ in Me,spotify:track:439tGS9rVbyTjj5SmneD56,,,,,,,,playbtn,trackdone,True,False,False,1694746710.0,False
2023-09-15T03:06:53Z,ios,411000,US,172.56.209.90,So Will I (100 Billion X),Hillsong UNITED,Wonder,spotify:track:1ed3wNCecRIp6SugyR0w2J,,,,,,,,trackdone,trackdone,True,False,False,1694746803.0,False
2023-09-15T03:13:37Z,ios,372150,US,172.56.209.90,Jesus You Alone,Highlands Worship,Jesus You Alone,spotify:track:4zYvDOveReSl6t86OfBMCU,,,,,,,,trackdone,trackdone,True,False,False,1694747245.0,False
2023-09-15T03:20:08Z,ios,390426,US,172.56.209.90,Highlands (Song Of Ascent) - Live,Hillsong UNITED,People,spotify:track:78bUGqKRoXN8kJY1AeWhzt,,,,,,,,trackdone,trackdone,True,False,False,1694747618.0,False
2023-09-15T03:22:54Z,ios,135750,US,172.56.209.90,Because He Lives,Mass Anthem,Waymaker Worship,spotify:track:3qITrK6OiSMAbI7R8fYmLo,,,,,,,,trackdone,trackdone,True,False,False,1694748039.0,False
2023-09-15T03:25:34Z,ios,158348,US,172.56.209.90,I Am Loved,Mack Brock,I Am Loved,spotify:track:3eWfz0o9bJZ3t9GCPjLtQD,,,,,,,,trackdone,endplay,True,True,False,1694748175.0,False
2023-09-15T07:23:08Z,ios,34141,US,172.56.208.187,Another In The Fire - Live,Hillsong UNITED,People,spotify:track:5PmHmU5AaBy9ld3bdQkD96,,,,,,,,trackdone,logout,True,False,False,1694759385.0,False
2023-09-16T00:20:11Z,ios,359171,US,172.56.208.187,Another In The Fire - Live,Hillsong UNITED,People,spotify:track:5PmHmU5AaBy9ld3bdQkD96,,,,,,,,appload,trackdone,True,False,False,1694823239.0,False
2023-09-16T00:24:56Z,ios,284819,US,172.56.208.187,Promise to the End,LO Worship,Steady Light,spotify:track:28zWWGqnx50babdXULowGa,,,,,,,,trackdone,trackdone,True,False,False,1694823611.0,False
2023-09-16T00:29:00Z,ios,242913,US,172.56.208.187,Zeal - Live,The Belonging Co,All The Earth,spotify:track:4JXSzNLxnP1xuvHtzuYUN9,,,,,,,,trackdone,trackdone,True,False,False,1694823897.0,False
2023-09-16T00:34:27Z,ios,296346,US,172.56.208.187,Homeward,Benjamin William Hastings,Benjamin William Hastings,spotify:track:40RBdwPJGol3XYg2T7jR5Y,,,,,,,,trackdone,trackdone,True,False,False,1694824171.0,False
2023-09-16T00:38:06Z,ios,218533,US,172.56.208.187,Not Even Once,Benjamin William Hastings,Benjamin William Hastings,spotify:track:6GaFgzEgrZrtCgw0G3lapJ,,,,,,,,trackdone,trackdone,True,False,False,1694824467.0,False
2023-09-16T00:42:46Z,ios,279933,US,172.56.208.187,Seasons - Live,Hillsong Worship,There Is More,spotify:track:2rmmBhg4YB9wE6oSdYIcF1,,,,,,,,trackdone,trackdone,True,False,False,1694824686.0,False
2023-09-16T00:46:27Z,ios,147945,US,172.56.208.187,Growing Pains Pt. 2,ELEVATION RHYTHM,Growing Pains,spotify:track:3JT72Odgjboph3SnXhDbzk,,,,,,,,trackdone,trackdone,True,False,False,1694824997.0,False
2023-09-16T00:49:23Z,ios,175142,US,172.56.208.187,Authority (In The Name Of Jesus),Stars Go Dim,Grace In The Wilderness,spotify:track:7mwGxVzcNze72t7F2Om5dh,,,,,,,,trackdone,trackdone,True,False,False,1694825188.0,False
2023-09-16T00:52:30Z,ios,186826,US,172.56.208.187,Only Have One,The McClures,The Way Home,spotify:track:4SS5I07LIsF5REanttcAkV,,,,,,,,trackdone,trackdone,True,False,False,1694825364.0,False
2023-09-16T00:53:50Z,ios,46552,US,172.56.209.181,Good Grace - Reimagined,Hillsong Young & Free,III,spotify:track:4tIzKCX3ZPqAjRDNT1tdHZ,,,,,,,,trackdone,unexpected-exit-while-paused,True,False,False,1694825582.0,False
2023-09-17T03:04:42Z,ios,146821,US,172.56.209.181,Good Grace - Reimagined,Hillsong Young & Free,III,spotify:track:4tIzKCX3ZPqAjRDNT1tdHZ,,,,,,,,appload,trackdone,True,False,False,1694919733.0,False
2023-09-17T03:11:06Z,ios,382573,US,172.56.209.181,Echoes (Till We See The Other Side) - Live,Hillsong UNITED,People,spotify:track:0oHYnQXUrFoIm0xraAmdNG,,,,,,,,trackdone,trackdone,True,False,False,1694919883.0,False
2023-09-17T03:15:51Z,ios,284970,US,172.56.209.181,Glory and Majesty,Jon Reddick,"God, Turn It Around",spotify:track:5lvrYFNaUV2eib9Tas1gZK,,,,,,,,trackdone,trackdone,True,False,False,1694920266.0,False
2023-09-17T03:20:37Z,ios,254383,US,172.56.209.181,Canvas And Clay,Pat Barrett,"Act Justly, Love Mercy, Walk Humbly",spotify:track:5LaPdqExTgYb7A1y7ZYTPX,,,,,,,,trackdone,trackdone,True,False,False,1694920582.0,False
2023-09-17T03:21:50Z,ios,73480,US,172.56.209.181,The Pain You Let Me Feel,Benjamin William Hastings,Benjamin William Hastings,spotify:track:1cf8Sw9SIaJbepjE3jHxv8,,,,,,,,trackdone,trackdone,True,False,False,1694920837.0,False
2023-09-17T03:25:04Z,ios,192800,US,172.56.209.181,The Blessing / Doxology,Mass Anthem,Waymaker Worship,spotify:track:3GLFZMalJuMSp6EL1MLKgS,,,,,,,,trackdone,trackdone,True,False,False,1694920911.0,False
2023-09-17T03:28:33Z,ios,192926,US,172.56.209.181,Fear No More,Building 429,Fear No More,spotify:track:2dRkBASYztFHahOf5GNeQ9,,,,,,,,trackdone,trackdone,False,False,False,1694921120.0,False
2023-09-17T03:32:25Z,ios,230293,US,172.56.209.181,Wild and Crazy (feat. Joel Figueroa),Upper Room Music,Center of Your Love,spotify:track:75QIaQzx1HD46igQPfpRkt,,,,,,,,trackdone,trackdone,False,False,False,1694921313.0,False
2023-09-17T03:38:48Z,ios,351349,US,172.56.209.181,Make Room,The Church Will Sing,Volume 2,spotify:track:4BuSQyy705aZqKoAiKfqKJ,,,,,,,,trackdone,trackdone,False,False,False,1694921576.0,False
2023-09-17T03:41:54Z,ios,173757,US,172.56.208.142,Broken Vessels (Amazing Grace) / Life,Hillsong Worship,Take Heart (Again),spotify:track:21hcM0sOtgAH6ZVy0JlQF0,,,,,,,,trackdone,logout,False,False,False,1694921928.0,False
2023-09-19T20:51:10Z,ios,30000,US,172.56.208.142,Cornerstone - Live,Hillsong Worship,Cornerstone,spotify:track:5KTJJnSs2H1p5SaBXsG0Hb,,,,,,,,playbtn,endplay,True,True,False,1695156640.0,False
2023-09-19T20:57:24Z,ios,372596,US,172.56.208.142,Deeper Water,Hillsong UNITED,Are We There Yet?,spotify:track:0j77tm8bg4EEYvEQtDF8MM,,,,,,,,playbtn,trackdone,True,False,False,1695156672.0,False
2023-09-19T21:03:38Z,ios,343373,US,172.56.208.142,As You Find Me - Live From Madison Square Garden,Hillsong UNITED,The People Tour: Live From Madison Square Garden,spotify:track:7BmypB56Ez9vDuR1jLQmvI,,,,,,,,trackdone,trackdone,True,False,False,1695157075.0,False
2023-09-19T21:04:06Z,ios,26946,US,172.56.208.142,God Song,Hillsong UNITED,Are We There Yet?,spotify:track:4ZH7yRgsmUNuu5wknMqiRu,,,,,,,,trackdone,endplay,True,True,False,1695157419.0,False
2023-09-19T22:06:01Z,ios,379618,US,172.56.209.106,God Song,Hillsong UNITED,Are We There Yet?,spotify:track:4ZH7yRgsmUNuu5wknMqiRu,,,,,,,,playbtn,trackdone,True,False,False,1695157532.0,False
2023-09-19T22:14:59Z,ios,521173,US,172.56.209.106,Como Estou Tu Me Amas,Hillsong Em Português,Rei Dos Reis,spotify:track:12ri2qwR6vAaKOznOfEI1k,,,,,,,,trackdone,trackdone,True,False,False,1695161179.0,False
2023-09-19T22:20:47Z,ios,331826,US,172.56.209.106,Sounds Like Grace,River Valley Worship,Altars,spotify:track:7p1IkB8R7IRPU5YilIj0JS,,,,,,,,trackdone,trackdone,True,False,False,1695161716.0,False
2023-09-19T22:26:02Z,ios,313933,US,172.56.209.106,Anyway,Benjamin William Hastings,Benjamin William Hastings,spotify:track:0yVfcA5GBpCaCCzgnedNkI,,,,,,,,trackdone,trackdone,True,False,False,1695162048.0,False
2023-09-19T22:32:08Z,ios,335106,US,172.56.209.106,With Everything - Live From Madison Square Garden,Hillsong UNITED,The People Tour: Live From Madison Square Garden,spotify:track:3G34XBTkOYAE8XF3giPWrK,,,,,,,,trackdone,trackdone,True,False,False,1695162393.0,False
2023-09-19T22:34:24Z,ios,135750,US,172.56.209.106,Because He Lives,Mass Anthem,Waymaker Worship,spotify:track:3qITrK6OiSMAbI7R8fYmLo,,,,,,,,trackdone,trackdone,True,False,False,1695162729.0,False
2023-09-19T22:40:35Z,ios,355249,US,172.56.209.106,El Vive,Kelvin Diaz,El Vive,spotify:track:2IvEvCUWnyUo1KAlwTiGY5,,,,,,,,trackdone,trackdone,True,False,False,1695162880.0,False
2023-09-19T22:45:09Z,ios,272885,US,172.56.209.106,Frischer Wind,Hillsong Auf Deutsch,Frischer Wind,spotify:track:3XOHgsDBAxEscWWC9LsJaK,,,,,,,,trackdone,trackdone,True,False,False,1695163236.0,False
2023-09-19T22:50:10Z,ios,284819,US,172.56.209.106,Promise to the End,LO Worship,Steady Light,spotify:track:28zWWGqnx50babdXULowGa,,,,,,,,trackdone,trackdone,True,False,False,1695163525.0,False
2023-09-19T22:56:23Z,ios,372596,US,172.56.209.106,Deeper Water,Hillsong UNITED,Are We There Yet?,spotify:track:0j77tm8bg4EEYvEQtDF8MM,,,,,,,,trackdone,trackdone,True,False,False,1695163811.0,False
2023-09-19T23:03:15Z,ios,381736,US,172.56.209.106,Amor Como Fuego (Love Like Fire),Hillsong en Español,En Mi Lugar,spotify:track:02qVj9sW2Zz8mhklaIrDRI,,,,,,,,trackdone,trackdone,True,False,False,1695164214.0,False
2023-09-19T23:07:41Z,ios,234022,US,172.56.209.106,Expression,Highlands Worship,Jesus You Alone,spotify:track:118D0hyYYljp46onjxS5Q4,,,,,,,,trackdone,trackdone,True,False,False,1695164627.0,False
2023-09-19T23:11:00Z,ios,198835,US,172.56.209.106,Heaven Is Where You Are,Erik Nieder,Heaven Is Where You Are,spotify:track:4OtfBQ2sHDdcag87TN1bb7,,,,,,,,trackdone,trackdone,True,False,False,1695164862.0,False
2023-09-19T23:16:59Z,ios,327548,US,172.56.209.106,RENEWED,The Hope Co.,RENEWED,spotify:track:7mw5m3nVzJIEmeYYkYlVoj,,,,,,,,trackdone,trackdone,True,False,False,1695165092.0,False
2023-09-19T23:17:25Z,ios,23818,US,172.56.209.106,Unthen Prasannathil,Praise Fighters Sweden,Unthen Prasannathil,spotify:track:1t95ZG2c4MsOeeDFjS156n,,,,,,,,trackdone,endplay,True,True,False,1695165420.0,False
2023-09-19T23:17:45Z,ios,20154,US,172.56.209.106,Future Marches In,Hillsong UNITED,Wonder,spotify:track:1IHDXQRwKiBmAjWLzOrIpc,,,,,,,,playbtn,endplay,True,True,False,1695165446.0,False
2023-09-19T23:26:24Z,ios,518866,US,172.56.209.106,With Everything - Live,Hillsong UNITED,Passion: Awakening,spotify:track:0t9ij4jwoyxIwyRAJgRjcq,,,,,,,,playbtn,trackdone,True,False,False,1695165467.0,False
2023-09-19T23:32:18Z,ios,330360,US,172.56.209.106,Hosanna,Hillsong UNITED,All Of The Above,spotify:track:5VlojXyAGM1q9ke2ybxrVT,,,,,,,,trackdone,trackdone,True,False,False,1695166008.0,False
2023-09-19T23:36:37Z,ios,258626,US,172.56.209.106,Lead Me To The Cross,Hillsong UNITED,All Of The Above,spotify:track:7i2ZmmyLzE7NcFAJl30mKY,,,,,,,,trackdone,trackdone,True,False,False,1695166339.0,False
2023-09-19T23:40:28Z,ios,200017,US,172.56.209.106,NEVER WALK AWAY,ELEVATION RHYTHM,NEVER WALK AWAY,spotify:track:0HJ8YJ3KXYhEEO90gb1bjp,,,,,,,,trackdone,trackdone,True,False,False,1695166629.0,False
2023-09-19T23:42:44Z,ios,135750,US,172.56.209.106,Because He Lives,Mass Anthem,Waymaker Worship,spotify:track:3qITrK6OiSMAbI7R8fYmLo,,,,,,,,trackdone,trackdone,True,False,False,1695166829.0,False
2023-09-19T23:46:51Z,ios,245945,US,172.56.209.106,Scandal Of Grace,Hillsong UNITED,Zion,spotify:track:0st2C7aLz9xkr7JyshhUHK,,,,,,,,trackdone,trackdone,True,False,False,1695166966.0,False
2023-09-19T23:53:41Z,ios,378986,US,172.56.209.106,From The Inside Out - Live,Hillsong UNITED,United We Stand,spotify:track:3PcIyN4w8oNpcPFv4dNeVy,,,,,,,,trackdone,trackdone,True,False,False,1695167243.0,False
2023-09-24T18:00:15Z,ios,3390,US,65.203.35.2,Eden (Isn’t It Just Like You?) - Acoustic,Benjamin William Hastings,Benjamin William Hastings (And Then Some),spotify:track:2ov1Sce9dCuo6slLJ8O9Ku,,,,,,,,playbtn,logout,True,False,False,1695577836.0,False
2023-10-28T07:10:03Z,windows,185200,US,65.204.128.202,3am,Meghan Trainor,Title,spotify:track:0ctOamnBE7fk0A3xBAMxTh,,,,,,,,clickrow,trackdone,False,False,False,1698476820.0,False
2023-10-28T07:13:09Z,windows,185200,US,65.204.128.202,3am,Meghan Trainor,Title,spotify:track:0ctOamnBE7fk0A3xBAMxTh,,,,,,,,trackdone,trackdone,False,False,False,1698477005.0,False
2023-10-28T07:16:15Z,windows,185200,US,65.204.128.202,3am,Meghan Trainor,Title,spotify:track:0ctOamnBE7fk0A3xBAMxTh,,,,,,,,trackdone,trackdone,False,False,False,1698477191.0,False
2023-10-28T07:19:20Z,windows,185200,US,65.204.128.202,3am,Meghan Trainor,Title,spotify:track:0ctOamnBE7fk0A3xBAMxTh,,,,,,,,trackdone,trackdone,False,False,False,1698477376.0,False
2023-10-28T07:22:26Z,windows,185200,US,65.204.128.202,3am,Meghan Trainor,Title,spotify:track:0ctOamnBE7fk0A3xBAMxTh,,,,,,,,trackdone,trackdone,False,False,False,1698477562.0,False
2023-10-28T07:25:32Z,windows,185200,US,65.204.128.202,3am,Meghan Trainor,Title,spotify:track:0ctOamnBE7fk0A3xBAMxTh,,,,,,,,trackdone,trackdone,False,False,False,1698477748.0,False
2023-10-28T07:28:37Z,windows,185200,US,65.204.128.202,3am,Meghan Trainor,Title,spotify:track:0ctOamnBE7fk0A3xBAMxTh,,,,,,,,trackdone,trackdone,False,False,False,1698477934.0,False
